scrooge,ghost,up,before,door,very,down,through,old,out,though,upon,now,face,more,himself,marley,head,little,being,such,eyes,walked,nobody,chain,man,one,again,made,even,house,see,sat,room,heavy,hands,yard,observed,nothing,believe,spirit,clerk,marleys,knocker,jacob,life,dont,know,went,put,replied,tell,looked,long,saw,turned,cold,below,beyond,rest,bell,sound,christmas,humbug,first,without,enough,fire,candle,much,voice,still,never,quite,suppose,heard,felt,usual,dark,looking,towards,seemed,chair,against,fact,under,hair,closed,stairs,whole,seven,sit,coming,young,noise,rooms,partner,senses,pigtail,asked,back,well,over,going,good,came,thought,returned,think,home,look,want,next,walk,years,take,air,once,same,behind,bed,hung,shook,became,two,day,feel,wall,mind,hour,houses,bad,lighted,fell,passed,round,wear,happened,shut,pause,raised,waistcoat,motionless,dragging,morning,night,lived,having,hall,took,used,particular,nose,sensation,forgotten,free,half,reason,yourself,doubt,open,perfectly,days,scarcely,slow,earth,spirits,thoughts,length,bound,indeed,held,dead,means,shade,wide,strange,frost,minute,melancholy,bones,play,fireplace,hot,cry,clasped,dismal,convenient,habit,except,ago,lord,chin,stirred,weather,fifty,horror,impossible,dutch,tassels,terror,purpose,cellar,knees,scrooges,beef,fog,ghostly,building,winemerchants,transparent,spectres,pooh,phantom,lumberroom,link,keyhole,key,illused,hearse,gruel,greatcoat,gnawed,echoes,dressinggown,colour,ill,way,find,full,left,work,wont,thing,silence,until,whether,nuts,three,didnt,give,hard,those,right,moment,middle,hand,theres,close,several,black,standing,legs,thus,cried,frightened,run,hungry,quickly,pocket,glance,cheese,place,last,come,here,something,expression,anything,sir,read,makes,person,during,picture,together,knew,seen,threw,light,heart,power,softly,each,fair,help,above,tried,lock,evening,dying,drew,evil,peal,perhaps,bit,narrow,spite,small,trembled,body,playing,putting,shoes,grave,repeated,mans,terrible,staring,seized,gloomy,forehead,share,stool,merry,using,earlier,pockets,secured,searching,potato,flight,gentleman,office,done,floor,second,touch,talk,dropped,keep,poor,stay,great,begin,shadow,bear,anywhere,question,expected,boys,trouble,windows,whenever,awful,bells,gave,far,goes,copy,part,large,ran,wouldnt,times,called,taking,changed,case,drunk,youd,whatever,comes,jaw,surprise,liked,marked,men,pay,ask,smiled,taken,joke,five,manner,coat,twenty,iron,excuse,louder,hat,dreadful,street,leaving,afternoon,monday,mention,built,dread,glanced,wore,belonged,hole,spectacles,pudding,lower,event,embarrassing,dreary,breast,clouds,warm,soon,folded,white,flew,deep,forth,low,falling,weary,messengers,faces,ice,lie,within,happiness,gathered,speak,getting,breath,angry,save,pondering,story,death,swung,closely,table,faintly,borne,mighty,warmth,wrought,visions,floors,figures,deeds,colder,brightness,honour,youre,youll,side,end,appeared,explain,comfort,business,mean,none,instantly,stop,clearly,hanging,wife,lasted,swallowed,sea,ready,jokes,remembered,year,straight,pretty,bitter,obliged,satisfied,begun,startled,smooth,fancy,doubtfully,kinds,woe,orders,tight,travel,thoughtful,sight,blank,gaze,waist,mustard,strong,tail,bold,baby,truth,splendid,growl,roared,biting,charge,threshold,curiously,pattern,dogs,thunder,sullenly,hundreds,darkness,cracking,described,chamber,horrible,lane,tomorrow,opposite,slowly,instead,greater,astonishment,owner,trembling,shutting,worldly,lamp,arrived,spare,rapture,energy,swallow,marrow,town,stone,bedroom,quaint,ceased,closet,promised,moments,pale,haunted,streets,atmosphere,surrounded,familiar,disturbed,caring,winking,surface,residence,ancient,city,plenty,paved,fastened,action,loudly,pile,shape,dinner,meand,attention,sticking,believed,saucepan,nightcap,glorious,shadowy,boots,easy,queens,wishing,buy,admitted,newspapers,household,gloom,lowering,locked,dip,smart,latter,conscious,fain,act,weapons,waggish,legion,fragment,appalling,fixed,process,ebenezer,bless,dull,mournful,god,slight,shops,recollection,provided,influence,fuel,fragments,ferocious,eve,desire,conveyed,carol,stranger,vaguely,staircase,creation,picking,finding,permitted,button,london,blood,journeys,driving,december,cheap,sale,fought,wander,sittingroom,singer,observing,leaped,deference,necessity,chains,cautiously,twinkling,spoon,cravat,ends,turns,succeeded,dismay,skirts,nipped,mansion,livery,buttons,breeches,apparition,keeping,returning,oven,control,blaze,bargain,appropriate,condition,separate,infernal,corporation,blot,sofa,illwill,bestowed,mayor,attitude,stooped,principles,youcan,wrung,wrapper,wound,worldoh,wordthe,witness,width,weight,waterplug,washingstand,warming,wages,vapour,untrue,undigested,undergoing,underdone,twentyfifth,trimming,trades,toothpick,tomorrows,tiles,tile,tights,texture,terrified,tavern,tank,tailor,tacitly,swoon,swing,suspicious,suite,substituted,sturdily,stronghold,stony,stomach,steel,sprigs,splinterbar,spectre,solitude,snuffed,slippers,slide,sixty,shillings,sheba,shared,scriptures,screws,scant,sallied,saint,ruler,ruddy,roved,rod,resounded,required,relinquished,regions,regale,reality,rang,raising,pursued,purses,prophets,previous,poulterers,ponderous,poker,piercing,phenomenon,pharaohs,persecuted,pelt,parliament,pageant,padlocks,overflowings,outset,offices,objects,notwithstanding,mumbled,muchmarleys,moneychanging,misanthropic,ministers,mercy,merchant,mein,meditation,mayors,lusty,locomotive,lobster,livid,linger,limits,lifting,ledgers,lean,laboured,keys,kerchief,irresolution,involve,intermediate,infancy,inexplicable,indoors,incredulous,includingwhich,imploringly,impenetrable,illustrate,humility,holly,hob,highest,hideandseek,heat,handful,halfadozen,halfacrown,grope,grocers,gravy,grate,goblins,glazed,girded,ghosts,genius,gateway,gaslamps,garret,frightful,forged,foggier,fled,flame,fixedly,fishbaskets,fireguard,fined,fettered,fellowmen,featherbeds,fathoms,fancying,extract,explanation,expectation,expectant,evidence,eves,entry,dunstan,doublelocked,doomed,divert,disused,distracting,disorder,dismounted,disjointed,deuce,designed,descending,deceased,deathcold,daughters,dangling,custom,crumb,crackled,countinghousemark,countinghouse,cornhill,cooks,congenial,congealed,condemned,communicated,comforter,coil,coatskirts,coachandsix,clanking,chilling,cheats,changenot,chambers,cellars,cellardoor,caustic,casks,cask,cashboxes,camden,cains,cable,buttoning,butterboats,butlers,businesslike,brood,broadwise,bristling,bowels,booming,boasted,bloodthirsty,blindmansbuff,berries,belshazzars,beguiled,basin,bankersbook,bang,bandage,balustrades,attract,assigned,apostles,angelic,aldermen,agitated,affects,abroad,abrahams,abels,tip,mombi,boy,jack,kettle,basket,woman,statue,pumpkin,marble,began,powder,im,make,new,lives,around,lifted,drawing,wizard,pumpkinhead,lineart,time,fun,go,arm,both,away,speech,drink,stick,road,discovered,bend,witch,page,secrets,powders,pepperbox,jacks,ive,brought,feet,set,become,funny,bread,yes,found,caught,reached,started,finally,laughter,flower,answered,danced,sounded,turning,anxiously,fast,contents,cast,oh,box,change,curious,havent,stuff,garden,magic,hedge,pointed,starting,mischief,ate,tips,farm,crooked,groaned,journey,flames,bother,protested,announced,pot,stable,nodding,upward,portion,perspiration,traded,test,mombis,liveshe,hobbled,herbs,fooled,cupboard,cant,wish,thats,remember,hope,four,youve,call,yellow,isnt,course,wanted,interest,world,matter,love,grew,trees,herself,waited,use,sort,couldnt,hear,written,chance,stand,doesnt,red,village,properly,rose,spoke,stood,making,return,eat,arms,few,anyone,lot,worked,watched,sure,growing,tone,giving,trying,nearly,managed,important,noticed,really,stepped,led,laughing,carry,faced,shes,mistake,nodded,step,prepared,occupied,decided,reply,instant,watch,excited,paper,unusual,glaring,milk,successfully,especially,dragged,wiped,trousers,24,land,spread,stern,pride,beside,food,smile,wondering,shadows,wonder,broken,weak,foolish,produced,bade,forest,valley,stronger,eagerly,dim,early,lonely,arose,fields,equal,carved,poured,crumbs,20,afraid,myself,angrily,outside,beginning,short,em,hearing,turn,met,delight,guess,law,near,fallen,panting,presently,wasnt,easily,distance,merely,tricks,ordered,collar,surprised,alive,thoughtfully,sudden,creature,wise,fear,fine,continued,awkward,move,finger,fingers,natural,whatll,vinegar,pepper,chicken,ears,pleased,order,although,exclaimed,glimpse,cave,path,wonderful,entered,obeyed,teach,pin,forever,spring,hid,generally,laugh,rid,pushing,stared,afterward,16,handle,grunt,facing,try,burst,supper,kitchen,scattered,ejaculated,seldom,appearance,jolly,twisted,contained,precious,jackknife,grim,amazement,dressed,fashion,pink,transformation,faded,reflected,refused,shivered,occasionally,exertion,bubble,oz,wicked,leg,beat,joints,toward,badly,harder,build,scare,fastening,expect,struck,empty,apron,screamed,cow,works,draw,overheard,cheerfully,deaf,wrinkled,tremendous,purple,attend,arent,personal,intent,midnight,farmhouse,shelves,stouter,apparently,easier,potent,disappointed,pace,naughty,asleep,briefly,uneasy,cracked,bending,worn,hearth,27,daybreak,search,thumbs,raise,peaugh,noting,comical,hugged,parts,smoky,mountains,features,commanded,bearing,complete,appear,treasures,grinning,recipe,shrewd,severely,mess,horrified,fairly,induce,engaged,furiously,smash,29,yell,wriggled,workmanship,witchcraft,wickedly,whittling,weaugh,usell,urged,uplifted,unnatural,uneasiness,unawares,tumbles,transform,thumb,threat,teaugh,sulky,structure,strolled,stingy,steaming,startle,stall,spy,sprinkle,sorceries,snores,sneaking,sleeve,sifted,shoulderjoint,shirt,selection,securely,revengeful,resided,reproachful,repaired,remedied,reflecting,recovering,recipes,rebelliously,rascally,rapturously,puts,pumpkinheaded,practising,potency,plant,period,peg,peals,patched,packets,ornament,obtained,nasty,mutttered,mombill,measured,magical,locate,leadpencil,label,joyfully,jointed,jig,intently,injury,ing,increased,imitation,horrors,hobble,hissing,hesitate,heh,hav,goat,gillikin,gather,gained,fumbling,fugitives,frantic,farmerand,embers,elaborately,dummy,droll,doses,domeshaped,doand,discover,discouraged,crusts,crackle,concocting,cloak,cleverness,bubbling,beads,baked,awhile,aware,andblue,ahhere,adding,acknowledged,accomplished,30,28,26,25,23,22,21,19,18,17,jerusha,mrs,lippett,daddylonglegs,always,college,write,mr,letters,abbott,john,name,care,girls,smith,things,money,trustee,sallie,jerushas,ebook,window,month,wednesday,letter,julia,english,girl,asylum,seems,matron,family,school,seat,future,somebody,trustees,judy,gone,sent,told,project,gutenberg,kind,please,rich,daily,yours,queer,names,miss,everybody,point,doing,senior,imagination,board,remain,tall,slightest,writing,respectful,secretary,f,tommy,webster,pendleton,mcbride,jean,grier,allowance,high,alone,brown,sending,summer,another,kept,finished,answer,blue,offered,spot,terms,enter,smiling,trust,9,bill,minutes,waiting,everything,thank,ten,notice,ii,opportunity,mentioned,charges,along,nice,field,feeling,entirely,asking,spoiled,romans,liberal,believes,big,sleep,learning,eleven,oclock,scrub,chant,imagine,orphan,iii,quick,yesterday,lady,pull,impression,happiest,writer,pages,usually,comfortable,acquainted,inside,unknown,october,position,approached,wishes,training,dollars,ward,institution,correspond,discuss,summoned,escaped,behave,committee,thinks,guilty,private,visitors,pet,visiting,team,support,singles,sandwiches,rutledge,roommates,regular,registrar,record,ps,progress,pritchard,prisoner,pictured,payment,orphans,ordinary,ninetyseven,maam,lippetts,letterwriting,leaned,insulting,gentlemans,freshmen,freshman,daddy,corridor,class,automobile,athletic,asylums,archangel,bright,leaves,words,sweet,many,shall,learned,happy,broad,sunny,brighter,better,others,leave,followed,telling,cool,author,send,wondered,enemies,cakes,sounds,fall,longer,singing,children,train,start,themselves,watching,character,language,teacher,release,cost,date,whatsoever,included,title,reuse,restrictions,online,license,encoding,ascii,grateful,lake,bare,drive,quiet,war,tiny,2008,gazed,rising,june,given,wwwgutenbergnet,scarce,rung,murmuring,murmured,frozen,awaited,itself,different,glass,height,lessons,deal,sharp,hurry,top,suddenly,thinking,talking,seem,exactly,wrong,repeat,strength,sense,terribly,directly,picked,simply,v,gloves,addressed,escape,clever,further,certain,pleasant,gets,determined,nervous,fourth,tea,view,choose,besides,branches,forget,human,corner,eager,sorry,horse,hurried,iv,row,hasnt,lost,divided,battle,sister,amused,observe,thin,ring,nearest,rise,hopping,burning,due,third,sometimes,scenes,named,feathers,haste,consisted,bought,born,knows,meant,showed,allowed,mad,manners,real,sprang,forward,hate,holding,living,anxious,front,later,laughed,camp,everywhere,silly,meeting,exception,parents,show,choosing,gratitude,paid,accustomed,note,lights,overlooked,hillside,belongs,babes,clothes,serious,dreamed,today,extremely,style,anybody,sharply,adventurous,velvet,gesture,favour,homesickness,past,saturday,soul,french,porch,cushions,wished,less,carried,midst,cheerful,gates,study,line,driver,absolutely,tower,students,appreciate,cut,country,courage,disease,helped,company,advanced,whirl,fortunately,dotted,backwards,aloud,examination,kindly,hours,faults,brow,planned,kid,engage,combed,experience,famous,success,resumed,sought,slightly,monthly,departure,bureau,buff,nature,mixture,desk,degree,fur,ridicule,effort,maintain,tough,system,paling,model,lookingglass,literary,entitled,disposition,curtains,upstairs,downstairs,present,retreat,moved,waving,huge,babies,smell,leaning,sprinkled,fortune,lines,heaven,motion,trimmed,impatiently,lots,excitement,drawers,ball,friendly,bored,anyway,flashed,hated,september,cheered,shouting,unexpected,studying,paying,noses,irregular,eighteen,deserving,artist,rolled,stream,smashed,addition,obey,brilliant,willing,generously,biggest,attended,charles,steps,sixteen,liberty,hurrying,york,education,hardened,cares,shop,anxiety,pairs,fourteen,guests,blessed,ages,rode,oppressive,century,wiry,track,plainly,nerves,cents,responsible,pantry,maybe,frown,educate,detail,christian,assure,assumed,calm,estates,sympathy,carriages,michael,tommys,accuse,wrinkle,wrenched,worldand,wistfulnessthe,widened,wears,wavering,visitor,verbs,upholstered,unscrewed,undulating,undiscommoded,turnup,tuition,tuesday,troubles,travelled,trasimenus,towera,tots,tombstone,tinted,tiniest,tightened,throbbing,thirtyfive,tentative,temples,telephone,tallness,symphony,susie,superintend,sums,suggestions,studiesnot,studies,strikingly,stretch,straightened,stocking,stipulated,starched,squirming,spotless,spires,special,solely,snatched,slighted,shells,sew,seventeen,sections,scrubbed,scolded,sawand,sauced,rumpled,rulesdue,rug,routine,rounds,romps,ridges,richman,rhetoric,restful,respectfully,requiring,requires,reports,repaid,reminded,reflect,refaced,receive,rattan
49,14,13,11,10,9,9,9,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
